fecha,Embalse,Buffer,Estado,Cmax,Cmean,Cmean2,Cmin,Cmin2,Medicion
2020-11-01,Garciaz,,Eutrophic,,,,,,5.53
2020-11-01,Garganta del Obispo,,Hypertrophic,,,,,,0.97
2020-11-01,Guadalupe,,Eutrophic,,,,,,7.29
2020-11-01,Hervas,,Eutrophic,,,,,,8.42
2020-11-01,Jaime Ozores,,Hypertrophic,,,,,,35.68
2020-11-01,Jaime Ozores,1,Hypertrophic,18.234777450561523,18.234777450561523,,18.234777450561523,,
2020-11-01,Jaime Ozores,2,Hypertrophic,18.234777450561523,9.081035614013672,12.10678768157959,0.003779428778216243,0.004449568223208189,
2020-11-01,Jaime Ozores,3,Hypertrophic,18.978586196899414,8.149534225463867,8.149534225463867,0.0,0.0,
2020-11-01,Jaime Ozores,4,Hypertrophic,29.348983764648438,8.199654579162598,8.199654579162598,0.0,0.0,
2020-11-01,Jaime Ozores,5,Hypertrophic,37.340457916259766,9.604894638061523,9.604894638061523,0.0,0.0,
2020-11-01,Jaime Ozores,6,Hypertrophic,37.340457916259766,9.197916984558105,9.197916984558105,0.0,0.0,
2020-11-01,Jaime Ozores,7,Hypertrophic,37.340457916259766,9.1829252243042,9.1829252243042,0.0,0.0,
2020-11-01,Jaime Ozores,8,Hypertrophic,37.340457916259766,8.062583923339844,8.062583923339844,0.0,0.0,
2020-11-01,Jaime Ozores,9,Hypertrophic,37.340457916259766,10.119648933410645,10.119648933410645,0.0,0.0,
2020-11-01,Jaime Ozores,10,Hypertrophic,37.340457916259766,9.223127365112305,9.223127365112305,0.0,0.0,
2020-11-01,Jaime Ozores,11,Hypertrophic,37.340457916259766,10.349593162536621,10.349593162536621,0.0,0.0,
2020-11-01,Jaime Ozores,12,Hypertrophic,37.340457916259766,9.925090789794922,9.925090789794922,0.0,0.0,
2020-11-01,Jaime Ozores,13,Hypertrophic,37.340457916259766,10.442740440368652,10.442740440368652,0.0,0.0,
2020-11-01,Jaime Ozores,14,Hypertrophic,37.340457916259766,10.093090057373047,10.093090057373047,0.0,0.0,
2020-11-01,Jaime Ozores,15,Hypertrophic,37.340457916259766,10.42906665802002,10.42906665802002,0.0,0.0,
2020-11-01,Jaime Ozores,16,Hypertrophic,38.49146270751953,10.263496398925781,10.263496398925781,0.0,0.0,
2020-11-01,Jaime Ozores,17,Hypertrophic,42.6721076965332,10.189849853515625,10.189849853515625,0.0,0.0,
2020-11-01,Jaime Ozores,18,Hypertrophic,46.69739532470703,10.059814453125,10.059814453125,0.0,0.0,
2020-11-01,Jaime Ozores,19,Hypertrophic,46.69739532470703,9.811060905456543,9.811060905456543,0.0,0.0,
2020-11-01,Jaime Ozores,20,Hypertrophic,49.02997589111328,9.623693466186523,9.623693466186523,0.0,0.0,
2020-11-01,Llerena,,Hypertrophic,,,,,,44.85
2020-11-01,Llerena,1,Hypertrophic,21.63697052001953,21.63697052001953,,21.63697052001953,,
2020-11-01,Llerena,2,Hypertrophic,31.64495086669922,24.178115844726562,24.178115844726562,19.913843154907227,19.913843154907227,
2020-11-01,Llerena,3,Hypertrophic,31.64495086669922,17.969261169433594,23.452116012573242,5.851344585418701,19.913843154907227,
2020-11-01,Llerena,4,Hypertrophic,31.64495086669922,19.193105697631836,23.26387596130371,5.851344585418701,15.638071060180664,
2020-11-01,Llerena,5,Hypertrophic,31.64495086669922,15.55755615234375,17.31145477294922,5.851344585418701,7.107187747955322,
2020-11-01,Llerena,6,Hypertrophic,31.64495086669922,15.12322998046875,16.512939453125,0.028646793216466904,6.715117931365967,
2020-11-01,Llerena,7,Hypertrophic,31.64495086669922,14.47520637512207,15.618760108947754,0.028646793216466904,6.715117931365967,
2020-11-01,Llerena,8,Hypertrophic,41.00526809692383,12.894412994384766,14.982040405273438,0.007264907006174326,4.222987174987793,
2020-11-01,Llerena,9,Hypertrophic,41.00526809692383,12.514070510864258,14.258889198303223,0.007264907006174326,4.222987174987793,
2020-11-01,Llerena,10,Hypertrophic,41.00526809692383,10.52069091796875,13.99351692199707,0.0,2.5626540184020996,
2020-11-01,Llerena,11,Hypertrophic,41.00526809692383,10.336251258850098,13.277487754821777,0.0,2.347916841506958,
2020-11-01,Llerena,12,Hypertrophic,41.00526809692383,8.94365406036377,12.722116470336914,0.0,0.4950682520866394,
2020-11-01,Llerena,13,Hypertrophic,41.00526809692383,9.089262962341309,12.555437088012695,0.0,1.2277506589889526,
2020-11-01,Llerena,14,Hypertrophic,55.42639923095703,9.18028450012207,9.18028450012207,0.0,0.0,
2020-11-01,Llerena,15,Hypertrophic,55.42639923095703,9.136603355407715,9.136603355407715,0.0,0.0,
2020-11-01,Llerena,16,Hypertrophic,55.42639923095703,8.28080940246582,8.28080940246582,0.0,0.0,
2020-11-01,Llerena,17,Hypertrophic,55.42639923095703,8.288352966308594,8.288352966308594,0.0,0.0,
2020-11-01,Llerena,18,Hypertrophic,55.42639923095703,7.518170356750488,7.518170356750488,0.0,0.0,
2020-11-01,Llerena,19,Hypertrophic,55.42639923095703,7.546849250793457,7.546849250793457,0.0,0.0,
2020-11-01,Llerena,20,Hypertrophic,55.42639923095703,7.059624195098877,7.059624195098877,0.0,0.0,
2020-11-01,Los Angeles,,Hypertrophic,,,,,,3.99
2020-11-01,Los Huertos,,Hypertrophic,,,,,,32.54
2020-11-01,Los Huertos,1,Hypertrophic,17.501617431640625,17.501617431640625,,17.501617431640625,,
2020-11-01,Los Huertos,2,Hypertrophic,23.307584762573242,14.380477905273438,19.1732234954834,0.0022389874793589115,16.710468292236328,
2020-11-01,Los Huertos,3,Hypertrophic,23.307584762573242,16.057043075561523,18.063894271850586,0.0022389874793589115,13.820561408996582,
2020-11-01,Los Huertos,4,Hypertrophic,24.871042251586914,15.570598602294922,18.898881912231445,0.0,13.820561408996582,
2020-11-01,Los Huertos,5,Hypertrophic,24.871042251586914,12.847835540771484,18.516958236694336,0.0,13.820561408996582,
2020-11-01,Los Huertos,6,Hypertrophic,24.871042251586914,11.747978210449219,18.259199142456055,0.0,3.441894292831421,
2020-11-01,Los Huertos,7,Hypertrophic,25.47312355041504,11.388001441955566,17.904722213745117,0.0,3.441894292831421,
2020-11-01,Los Huertos,8,Hypertrophic,25.47312355041504,10.614590644836426,17.854400634765625,0.0,2.0990591049194336,
2020-11-01,Los Huertos,9,Hypertrophic,25.47312355041504,10.519137382507324,17.732988357543945,0.0,2.0990591049194336,
2020-11-01,Los Huertos,10,Hypertrophic,28.24540901184082,9.863869667053223,17.304996490478516,0.0,0.8643860816955566,
2020-11-01,Los Huertos,11,Hypertrophic,34.31266403198242,9.858942985534668,17.804922103881836,0.0,0.8643860816955566,
2020-11-01,Los Huertos,12,Hypertrophic,34.31266403198242,9.03744125366211,9.03744125366211,0.0,0.0,
2020-11-01,Los Huertos,13,Hypertrophic,49.041656494140625,9.095703125,9.095703125,0.0,0.0,
2020-11-01,Los Huertos,14,Hypertrophic,49.041656494140625,8.521943092346191,8.521943092346191,0.0,0.0,
2020-11-01,Los Huertos,15,Hypertrophic,49.041656494140625,8.209522247314453,8.209522247314453,0.0,0.0,
2020-11-01,Los Huertos,16,Hypertrophic,49.041656494140625,7.968727111816406,7.968727111816406,0.0,0.0,
2020-11-01,Los Huertos,17,Hypertrophic,49.041656494140625,7.430111408233643,7.430111408233643,0.0,0.0,
2020-11-01,Los Huertos,18,Hypertrophic,49.041656494140625,7.085803508758545,7.085803508758545,0.0,0.0,
2020-11-01,Los Huertos,19,Hypertrophic,49.041656494140625,6.513220310211182,6.513220310211182,0.0,0.0,
2020-11-01,Los Huertos,20,Hypertrophic,49.041656494140625,6.128423690795898,6.128423690795898,0.0,0.0,
2020-11-01,Madronnera,,Eutrophic,,,,,,19.76
2020-11-01,Majadillas,,Eutrophic,,,,,,5.16
2020-11-01,Majadillas,1,Eutrophic,2.027338981628418,2.027338981628418,,2.027338981628418,,
2020-11-01,Majadillas,2,Eutrophic,2.027338981628418,1.0287456512451172,1.3493934869766235,0.06680206954479218,0.8754798769950867,
2020-11-01,Majadillas,3,Eutrophic,2.2509121894836426,1.0871758460998535,1.6171660423278809,0.0035072891041636467,0.8754798769950867,
2020-11-01,Majadillas,4,Eutrophic,3.154921293258667,0.8685615062713623,0.8685615062713623,0.0035072891041636467,0.0035072891041636467,
2020-11-01,Majadillas,5,Eutrophic,3.154921293258667,0.7517967224121094,0.7517967224121094,0.0,0.0,
2020-11-01,Majadillas,6,Eutrophic,3.154921293258667,0.5676688551902771,0.5676688551902771,0.0,0.0,
2020-11-01,Majadillas,7,Eutrophic,3.154921293258667,0.417237251996994,0.417237251996994,0.0,0.0,
2020-11-01,Majadillas,8,Eutrophic,3.154921293258667,0.4673598110675812,0.4673598110675812,0.0,0.0,
2020-11-01,Majadillas,9,Eutrophic,3.154921293258667,0.4007827341556549,0.4007827341556549,0.0,0.0,
2020-11-01,Majadillas,10,Eutrophic,3.154921293258667,0.5009902715682983,0.5009902715682983,0.0,0.0,
2020-11-01,Majadillas,11,Eutrophic,3.154921293258667,0.43566811084747314,0.43566811084747314,0.0,0.0,
2020-11-01,Majadillas,12,Eutrophic,4.530933856964111,0.5348861813545227,0.5348861813545227,0.0,0.0,
2020-11-01,Majadillas,13,Eutrophic,4.530933856964111,0.4881890118122101,0.4881890118122101,0.0,0.0,
2020-11-01,Majadillas,14,Eutrophic,4.530933856964111,0.5812260508537292,0.5812260508537292,0.0,0.0,
2020-11-01,Majadillas,15,Eutrophic,4.530933856964111,0.5359451770782471,0.5359451770782471,0.0,0.0,
2020-11-01,Majadillas,16,Eutrophic,4.565252304077148,0.6165850162506104,0.6165850162506104,0.0,0.0,
2020-11-01,Majadillas,17,Eutrophic,4.565252304077148,0.5485060811042786,0.5485060811042786,0.0,0.0,
2020-11-01,Majadillas,18,Eutrophic,4.565252304077148,0.6023580431938171,0.6023580431938171,0.0,0.0,
2020-11-01,Majadillas,19,Eutrophic,4.565252304077148,0.5407487154006958,0.5407487154006958,0.0,0.0,
2020-11-01,Majadillas,20,Eutrophic,4.565252304077148,0.5843870043754578,0.5843870043754578,0.0,0.0,
2020-11-01,Majarrobledo,,Mesotrophic,,,,,,0.4
2020-11-01,Membrio,,Hypertrophic,,,,,,19.53
2020-11-01,Navarredonda,,Hypertrophic,,,,,,101.63
2020-11-01,Navas del Madronno,,Hypertrophic,,,,,,31.19
2020-11-01,Navas del Madronno,1,Hypertrophic,29.482284545898438,29.482284545898438,,29.482284545898438,,
2020-11-01,Navas del Madronno,2,Hypertrophic,40.29582214355469,34.17527389526367,34.17527389526367,29.482284545898438,29.482284545898438,
2020-11-01,Navas del Madronno,3,Hypertrophic,40.29582214355469,27.540008544921875,30.270769119262695,17.825891494750977,21.582210540771484,
2020-11-01,Navas del Madronno,4,Hypertrophic,46.46365737915039,26.91513442993164,30.752422332763672,0.022779222577810287,17.825891494750977,
2020-11-01,Navas del Madronno,5,Hypertrophic,46.46365737915039,25.56890869140625,29.52092933654785,0.022779222577810287,17.825891494750977,
2020-11-01,Navas del Madronno,6,Hypertrophic,46.46365737915039,22.441511154174805,29.657228469848633,0.0,7.460937023162842,
2020-11-01,Navas del Madronno,7,Hypertrophic,46.46365737915039,21.887359619140625,27.1248836517334,0.0,8.0658597946167,
2020-11-01,Navas del Madronno,8,Hypertrophic,50.32402801513672,19.927316665649414,27.118162155151367,0.0,6.816721439361572,
2020-11-01,Navas del Madronno,9,Hypertrophic,50.32402801513672,20.649633407592773,26.122278213500977,0.0,6.816721439361572,
2020-11-01,Navas del Madronno,10,Hypertrophic,50.32402801513672,17.58881187438965,25.840652465820312,0.0,6.816721439361572,
2020-11-01,Navas del Madronno,11,Hypertrophic,52.71086883544922,18.47391700744629,25.096935272216797,0.0,5.661184310913086,
2020-11-01,Navas del Madronno,12,Hypertrophic,52.71086883544922,16.792804718017578,25.435428619384766,0.0,5.661184310913086,
2020-11-01,Navas del Madronno,13,Hypertrophic,52.71086883544922,17.673839569091797,24.87567138671875,0.0,3.998048782348633,
2020-11-01,Navas del Madronno,14,Hypertrophic,52.71086883544922,15.696362495422363,24.596155166625977,0.0,1.098271369934082,
2020-11-01,Navas del Madronno,15,Hypertrophic,52.71086883544922,16.531293869018555,24.29068946838379,0.0,3.998048782348633,
2020-11-01,Navas del Madronno,16,Hypertrophic,52.71086883544922,14.710291862487793,23.979684829711914,0.0,0.36973559856414795,
2020-11-01,Navas del Madronno,17,Hypertrophic,52.71086883544922,15.827048301696777,24.57431411743164,0.0,3.998048782348633,
2020-11-01,Navas del Madronno,18,Hypertrophic,52.71086883544922,14.117386817932129,14.117386817932129,0.0,0.0,
2020-11-01,Navas del Madronno,19,Hypertrophic,52.71086883544922,15.236729621887207,24.77015495300293,0.0,0.7029303312301636,
2020-11-01,Navas del Madronno,20,Hypertrophic,52.71086883544922,13.751148223876953,13.751148223876953,0.0,0.0,
2020-11-01,Nogales,,Hypertrophic,,,,,,37.27
2020-11-01,Nogales,1,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Nogales,2,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Nogales,3,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Nogales,4,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Nogales,5,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Nogales,6,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Nogales,7,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Nogales,8,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Nogales,9,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Nogales,10,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Nogales,11,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Nogales,12,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Nogales,13,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Nogales,14,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Nogales,15,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Nogales,16,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Nogales,17,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Nogales,18,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Nogales,19,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Nogales,20,Hypertrophic,0.0,0.0,,0.0,,
2020-11-01,Palomero,,Eutrophic,,,,,,2.35
2020-11-01,Palomero,1,Eutrophic,3.428905725479126,3.428905725479126,,3.428905725479126,,
2020-11-01,Palomero,2,Eutrophic,3.998667001724243,3.680669069290161,3.764590263366699,3.428905725479126,3.6003804206848145,
2020-11-01,Palomero,3,Eutrophic,3.998667001724243,3.002798557281494,3.5804035663604736,1.6616750955581665,3.363567590713501,
2020-11-01,Palomero,4,Eutrophic,3.998667001724243,2.829533815383911,3.2969367504119873,1.6149396896362305,2.2810781002044678,
2020-11-01,Palomero,5,Eutrophic,3.998667001724243,2.2297632694244385,2.908704996109009,0.0026287578511983156,1.6149396896362305,
2020-11-01,Palomero,6,Eutrophic,3.998667001724243,2.3729231357574463,2.9285542964935303,0.0026287578511983156,1.4780409336090088,
2020-11-01,Palomero,7,Eutrophic,3.998667001724243,1.916497826576233,2.90162992477417,0.0008685428183525801,1.4780409336090088,
2020-11-01,Palomero,8,Eutrophic,4.160989284515381,2.0775890350341797,2.9312751293182373,0.000333017815137282,0.6077194809913635,
2020-11-01,Palomero,9,Eutrophic,4.160989284515381,1.8173161745071411,2.8217477798461914,0.0,0.26289626955986023,
2020-11-01,Palomero,10,Eutrophic,4.160989284515381,1.6758242845535278,2.6532652378082275,0.0,0.1883343756198883,
2020-11-01,Palomero,11,Eutrophic,4.160989284515381,1.482447624206543,1.482447624206543,0.0,0.0,
2020-11-01,Palomero,12,Eutrophic,4.160989284515381,1.4074393510818481,1.4074393510818481,0.0,0.0,
2020-11-01,Palomero,13,Eutrophic,4.160989284515381,1.2818639278411865,1.2818639278411865,0.0,0.0,
2020-11-01,Palomero,14,Eutrophic,4.160989284515381,1.1823406219482422,1.1823406219482422,0.0,0.0,
2020-11-01,Palomero,15,Eutrophic,4.160989284515381,1.1126950979232788,1.1126950979232788,0.0,0.0,
2020-11-01,Palomero,16,Eutrophic,4.160989284515381,1.0115323066711426,1.0115323066711426,0.0,0.0,
2020-11-01,Palomero,17,Eutrophic,4.160989284515381,0.9735367298126221,0.9735367298126221,0.0,0.0,
2020-11-01,Palomero,18,Eutrophic,4.160989284515381,0.9133266806602478,0.9133266806602478,0.0,0.0,
2020-11-01,Palomero,19,Eutrophic,4.160989284515381,0.8320524096488953,0.8320524096488953,0.0,0.0,
2020-11-01,Palomero,20,Eutrophic,4.160989284515381,0.7754808664321899,0.7754808664321899,0.0,0.0,
2020-11-01,Pretura del Molino,,Mesotrophic,,,,,,5.58
2020-11-01,Pretura del Molino,1,Mesotrophic,1.5189225673675537,1.5189225673675537,,1.5189225673675537,,
2020-11-01,Pretura del Molino,2,Mesotrophic,2.5082383155822754,2.0829923152923584,2.2710154056549072,1.5189225673675537,2.086698532104492,
2020-11-01,Pretura del Molino,3,Mesotrophic,2.5082383155822754,1.6550716161727905,1.8748092651367188,0.7555971145629883,1.2487201690673828,
2020-11-01,Pretura del Molino,4,Mesotrophic,5.770199298858643,1.8494704961776733,2.461411476135254,0.0,0.7555971145629883,
2020-11-01,Pretura del Molino,5,Mesotrophic,5.770199298858643,1.37074875831604,1.37074875831604,0.0,0.0,
2020-11-01,Pretura del Molino,6,Mesotrophic,5.770199298858643,0.9533007144927979,0.9533007144927979,0.0,0.0,
2020-11-01,Pretura del Molino,7,Mesotrophic,5.770199298858643,0.806946337223053,0.806946337223053,0.0,0.0,
2020-11-01,Pretura del Molino,8,Mesotrophic,5.770199298858643,0.6183941960334778,0.6183941960334778,0.0,0.0,
2020-11-01,Pretura del Molino,9,Mesotrophic,5.770199298858643,0.5741366147994995,0.5741366147994995,0.0,0.0,
2020-11-01,Pretura del Molino,10,Mesotrophic,5.770199298858643,0.46555325388908386,0.46555325388908386,0.0,0.0,
2020-11-01,Pretura del Molino,11,Mesotrophic,5.824299335479736,0.4955849051475525,0.4955849051475525,0.0,0.0,
2020-11-01,Pretura del Molino,12,Mesotrophic,5.824299335479736,0.42339974641799927,0.42339974641799927,0.0,0.0,
2020-11-01,Pretura del Molino,13,Mesotrophic,5.824299335479736,0.41614165902137756,0.41614165902137756,0.0,0.0,
2020-11-01,Pretura del Molino,14,Mesotrophic,5.824299335479736,0.3590936064720154,0.3590936064720154,0.0,0.0,
2020-11-01,Pretura del Molino,15,Mesotrophic,5.824299335479736,0.35954317450523376,0.35954317450523376,0.0,0.0,
2020-11-01,Pretura del Molino,16,Mesotrophic,5.824299335479736,0.31657034158706665,0.31657034158706665,0.0,0.0,
2020-11-01,Pretura del Molino,17,Mesotrophic,5.824299335479736,0.3200913369655609,0.3200913369655609,0.0,0.0,
2020-11-01,Pretura del Molino,18,Mesotrophic,5.824299335479736,0.285833477973938,0.285833477973938,0.0,0.0,
2020-11-01,Pretura del Molino,19,Mesotrophic,5.824299335479736,0.28892040252685547,0.28892040252685547,0.0,0.0,
2020-11-01,Pretura del Molino,20,Mesotrophic,5.824299335479736,0.260926753282547,0.260926753282547,0.0,0.0,
2020-11-01,Ribera del Castanno,,Eutrophic,,,,,,10.51
2020-11-01,Rubiales,,Hypertrophic,,,,,,74.74
2020-11-01,San Marcos,,Eutrophic,,,,,,6.3
2020-11-01,Santa Lucia,,Eutrophic,,,,,,4.22
2020-11-01,Santa Lucia,1,Eutrophic,0.33305230736732483,0.33305230736732483,,0.33305230736732483,,
2020-11-01,Santa Lucia,2,Eutrophic,0.7821442484855652,0.35945194959640503,0.4563504159450531,0.06875652819871902,0.2538547217845917,
2020-11-01,Santa Lucia,3,Eutrophic,0.7821442484855652,0.26084867119789124,0.26084867119789124,0.05634533241391182,0.05634533241391182,
2020-11-01,Santa Lucia,4,Eutrophic,5.462961196899414,0.5573641657829285,0.5573641657829285,0.05634533241391182,0.05634533241391182,
2020-11-01,Santa Lucia,5,Eutrophic,5.462961196899414,0.4123780429363251,0.4123780429363251,0.055055368691682816,0.055055368691682816,
2020-11-01,Santa Lucia,6,Eutrophic,7.882704257965088,0.9098260402679443,0.9098260402679443,0.041243452578783035,0.041243452578783035,
2020-11-01,Santa Lucia,7,Eutrophic,7.882704257965088,0.7339749932289124,0.7339749932289124,0.041243452578783035,0.041243452578783035,
2020-11-01,Santa Lucia,8,Eutrophic,7.882704257965088,0.8725804686546326,0.8725804686546326,0.006298725958913565,0.006298725958913565,
2020-11-01,Santa Lucia,9,Eutrophic,7.882704257965088,0.7211565375328064,0.7211565375328064,0.0019217332592234015,0.0019217332592234015,
2020-11-01,Santa Lucia,10,Eutrophic,7.882704257965088,0.8184519410133362,0.8184519410133362,0.0,0.0,
2020-11-01,Santa Lucia,11,Eutrophic,7.882704257965088,0.7160865068435669,0.7160865068435669,0.0,0.0,
2020-11-01,Santa Lucia,12,Eutrophic,7.882704257965088,0.6847765445709229,0.6847765445709229,0.0,0.0,
2020-11-01,Santa Lucia,13,Eutrophic,7.882704257965088,0.6094737648963928,0.6094737648963928,0.0,0.0,
2020-11-01,Santa Lucia,14,Eutrophic,7.882704257965088,0.5553743839263916,0.5553743839263916,0.0,0.0,
2020-11-01,Santa Lucia,15,Eutrophic,7.882704257965088,0.5017929673194885,0.5017929673194885,0.0,0.0,
2020-11-01,Santa Lucia,16,Eutrophic,7.882704257965088,0.4528697729110718,0.4528697729110718,0.0,0.0,
2020-11-01,Santa Lucia,17,Eutrophic,7.882704257965088,0.41572070121765137,0.41572070121765137,0.0,0.0,
2020-11-01,Santa Lucia,18,Eutrophic,7.882704257965088,0.37097907066345215,0.37097907066345215,0.0,0.0,
2020-11-01,Santa Lucia,19,Eutrophic,7.882704257965088,0.3482501208782196,0.3482501208782196,0.0,0.0,
2020-11-01,Santa Lucia,20,Eutrophic,7.882704257965088,0.3143540024757385,0.3143540024757385,0.0,0.0,
2020-11-01,Talavan,,Hypertrophic,,,,,,11.67
2020-11-01,Tres Torres,,Hypertrophic,,,,,,49.46
2020-11-01,la Pesga,,Eutrophic,,,,,,6.24
2021-06-01,Acebo,,Mesotrophic,,,,,,
2021-06-01,Aguijon,,Hypertrophic,,,,,,47.07
2021-06-01,Alcuescar,,Hypertrophic,,,,,,26.89
2021-06-01,Alcuescar,1,Hypertrophic,0.03736921399831772,0.03736921399831772,,0.03736921399831772,,
2021-06-01,Alcuescar,2,Hypertrophic,2.648247241973877,1.1220381259918213,1.1220381259918213,0.012556754983961582,0.012556754983961582,
2021-06-01,Alcuescar,3,Hypertrophic,6.511744022369385,2.1411514282226562,3.199535369873047,0.012556754983961582,1.376644492149353,
2021-06-01,Alcuescar,4,Hypertrophic,7.212808132171631,2.6995081901550293,3.591442346572876,0.012556754983961582,0.5286343097686768,
2021-06-01,Alcuescar,5,Hypertrophic,17.167545318603516,3.2936697006225586,3.2936697006225586,0.012556754983961582,0.012556754983961582,
2021-06-01,Alcuescar,6,Hypertrophic,17.167545318603516,3.1725215911865234,3.1725215911865234,0.0,0.0,
2021-06-01,Alcuescar,7,Hypertrophic,17.167545318603516,3.4447832107543945,4.679831504821777,0.0,0.5286343097686768,
2021-06-01,Alcuescar,8,Hypertrophic,17.167545318603516,3.216034412384033,4.56835412979126,0.0,0.08789725601673126,
2021-06-01,Alcuescar,9,Hypertrophic,17.167545318603516,3.2626564502716064,4.712531566619873,0.0,0.4389845132827759,
2021-06-01,Alcuescar,10,Hypertrophic,17.167545318603516,2.956601142883301,2.956601142883301,0.0,0.0,
2021-06-01,Alcuescar,11,Hypertrophic,17.167545318603516,3.121950626373291,3.121950626373291,0.0,0.0,
2021-06-01,Alcuescar,12,Hypertrophic,17.167545318603516,2.8418705463409424,2.8418705463409424,0.0,0.0,
2021-06-01,Alcuescar,13,Hypertrophic,17.167545318603516,2.788832426071167,2.788832426071167,0.0,0.0,
2021-06-01,Alcuescar,14,Hypertrophic,17.167545318603516,2.652803421020508,2.652803421020508,0.0,0.0,
2021-06-01,Alcuescar,15,Hypertrophic,25.248332977294922,3.054905652999878,3.054905652999878,0.0,0.0,
2021-06-01,Alcuescar,16,Hypertrophic,25.248332977294922,2.9253993034362793,2.9253993034362793,0.0,0.0,
2021-06-01,Alcuescar,17,Hypertrophic,25.248332977294922,3.0296833515167236,3.0296833515167236,0.0,0.0,
2021-06-01,Alcuescar,18,Hypertrophic,25.248332977294922,2.832456111907959,2.832456111907959,0.0,0.0,
2021-06-01,Alcuescar,19,Hypertrophic,25.248332977294922,2.956472396850586,2.956472396850586,0.0,0.0,
2021-06-01,Alcuescar,20,Hypertrophic,25.248332977294922,2.8389291763305664,2.8389291763305664,0.0,0.0,
2021-06-01,Aldea del Cano,,Hypertrophic,,,,,,82.09
2021-06-01,Aldea del Cano,1,Hypertrophic,56.57090377807617,56.57090377807617,,56.57090377807617,,
2021-06-01,Aldea del Cano,2,Hypertrophic,59.1693000793457,57.7187385559082,57.7187385559082,56.57090377807617,56.57090377807617,
2021-06-01,Aldea del Cano,3,Hypertrophic,62.28123474121094,56.81297302246094,57.56257629394531,50.816165924072266,53.84280776977539,
2021-06-01,Aldea del Cano,4,Hypertrophic,62.28123474121094,40.831825256347656,53.18630599975586,0.14997057616710663,38.31972885131836,
2021-06-01,Aldea del Cano,5,Hypertrophic,66.38699340820312,45.499393463134766,55.2227897644043,0.14997057616710663,38.31972885131836,
2021-06-01,Aldea del Cano,6,Hypertrophic,66.38699340820312,38.393245697021484,49.594390869140625,0.14997057616710663,17.955400466918945,
2021-06-01,Aldea del Cano,7,Hypertrophic,68.13229370117188,41.52902603149414,54.32727813720703,0.0016736033139750361,18.292598724365234,
2021-06-01,Aldea del Cano,8,Hypertrophic,68.13229370117188,35.213050842285156,47.58114242553711,0.0,12.624164581298828,
2021-06-01,Aldea del Cano,9,Hypertrophic,68.13229370117188,37.467376708984375,50.13078308105469,0.0,12.624164581298828,
2021-06-01,Aldea del Cano,10,Hypertrophic,68.13229370117188,32.119075775146484,45.715782165527344,0.0,8.797657012939453,
2021-06-01,Aldea del Cano,11,Hypertrophic,68.13229370117188,33.14200210571289,45.95805358886719,0.0,8.797657012939453,
2021-06-01,Aldea del Cano,12,Hypertrophic,68.13229370117188,28.329858779907227,44.29939651489258,0.0,2.973663330078125,
2021-06-01,Aldea del Cano,13,Hypertrophic,68.13229370117188,29.767471313476562,45.25458908081055,0.0,5.181272983551025,
2021-06-01,Aldea del Cano,14,Hypertrophic,68.13229370117188,26.46366310119629,41.490535736083984,0.0,0.14997057616710663,
2021-06-01,Aldea del Cano,15,Hypertrophic,68.13229370117188,28.22744369506836,45.33111572265625,0.0,2.973663330078125,
2021-06-01,Aldea del Cano,16,Hypertrophic,68.13229370117188,24.83717918395996,24.83717918395996,0.0,0.0,
2021-06-01,Aldea del Cano,17,Hypertrophic,68.13229370117188,26.259172439575195,26.259172439575195,0.0,0.0,
2021-06-01,Aldea del Cano,18,Hypertrophic,68.13229370117188,23.42258071899414,23.42258071899414,0.0,0.0,
2021-06-01,Aldea del Cano,19,Hypertrophic,68.13229370117188,24.85651206970215,24.85651206970215,0.0,0.0,
2021-06-01,Aldea del Cano,20,Hypertrophic,68.13229370117188,22.43304443359375,22.43304443359375,0.0,0.0,
2021-06-01,Aliseda,,Eutrophic,,,,,,
2021-06-01,Alpotrel,,Eutrophic,,,,,,
2021-06-01,Arrocerezal,,Eutrophic,,,,,,
2021-06-01,Brozas,,Hypertrophic,,,,,,50.1
2021-06-01,Brozas,1,Hypertrophic,30.516162872314453,30.516162872314453,,30.516162872314453,,
