,fecha,Embalse,Buffer,Estado,Cmax,Cmean,Cmean2,Cmin,Cmin2,Medicion,epsilon_Cmax,epsilon_Cmean2,epsilon_Cmean,epsilon_Cmin,epsilon_Cmin2
708,2020-11-01,Los Huertos,17.0,Hypertrophic,49.041656494140625,7.430111408233643,7.430111408233643,0.0,0.0,32.54,0.507119130121101,-0.7716622185545899,-0.7716622185545899,-1.0,-1.0
709,2020-11-01,Los Huertos,18.0,Hypertrophic,49.041656494140625,7.085803508758545,7.085803508758545,0.0,0.0,32.54,0.507119130121101,-0.7822432849182992,-0.7822432849182992,-1.0,-1.0
710,2020-11-01,Los Huertos,19.0,Hypertrophic,49.041656494140625,6.513220310211182,6.513220310211182,0.0,0.0,32.54,0.507119130121101,-0.7998395725196318,-0.7998395725196318,-1.0,-1.0
711,2020-11-01,Los Huertos,20.0,Hypertrophic,49.041656494140625,6.128423690795898,6.128423690795898,0.0,0.0,32.54,0.507119130121101,-0.811664914234914,-0.811664914234914,-1.0,-1.0
714,2020-11-01,Majadillas,1.0,Eutrophic,2.027338981628418,2.027338981628418,,2.027338981628418,,5.16,-0.6071048485216244,,-0.6071048485216244,-0.6071048485216244,
715,2020-11-01,Majadillas,2.0,Eutrophic,2.027338981628418,1.0287456512451172,1.3493934869766235,0.06680206954479218,0.8754798769950867,5.16,-0.6071048485216244,-0.7384896343068559,-0.8006306877431943,-0.9870538624913193,-0.8303333571714948
716,2020-11-01,Majadillas,3.0,Eutrophic,2.2509121894836426,1.0871758460998535,1.6171660423278809,0.0035072891041636467,0.8754798769950867,5.16,-0.5637767074644103,-0.6865957282310309,-0.7893070065697958,-0.9993202928092706,-0.8303333571714948
717,2020-11-01,Majadillas,4.0,Eutrophic,3.154921293258667,0.8685615062713623,0.8685615062713623,0.0035072891041636467,0.0035072891041636467,5.16,-0.3885811447173126,-0.8316741266915965,-0.8316741266915965,-0.9993202928092706,-0.9993202928092706
718,2020-11-01,Majadillas,5.0,Eutrophic,3.154921293258667,0.7517967224121094,0.7517967224121094,0.0,0.0,5.16,-0.3885811447173126,-0.8543029607728471,-0.8543029607728471,-1.0,-1.0
719,2020-11-01,Majadillas,6.0,Eutrophic,3.154921293258667,0.5676688551902771,0.5676688551902771,0.0,0.0,5.16,-0.3885811447173126,-0.8899866559708766,-0.8899866559708766,-1.0,-1.0
720,2020-11-01,Majadillas,7.0,Eutrophic,3.154921293258667,0.417237251996994,0.417237251996994,0.0,0.0,5.16,-0.3885811447173126,-0.919140067442443,-0.919140067442443,-1.0,-1.0
721,2020-11-01,Majadillas,8.0,Eutrophic,3.154921293258667,0.4673598110675812,0.4673598110675812,0.0,0.0,5.16,-0.3885811447173126,-0.9094263932039571,-0.9094263932039571,-1.0,-1.0
722,2020-11-01,Majadillas,9.0,Eutrophic,3.154921293258667,0.4007827341556549,0.4007827341556549,0.0,0.0,5.16,-0.3885811447173126,-0.9223289274892141,-0.9223289274892141,-1.0,-1.0
723,2020-11-01,Majadillas,10.0,Eutrophic,3.154921293258667,0.5009902715682983,0.5009902715682983,0.0,0.0,5.16,-0.3885811447173126,-0.902908862099167,-0.902908862099167,-1.0,-1.0
724,2020-11-01,Majadillas,11.0,Eutrophic,3.154921293258667,0.43566811084747314,0.43566811084747314,0.0,0.0,5.16,-0.3885811447173126,-0.9155681955721952,-0.9155681955721952,-1.0,-1.0
725,2020-11-01,Majadillas,12.0,Eutrophic,4.530933856964111,0.5348861813545227,0.5348861813545227,0.0,0.0,5.16,-0.12191204322400946,-0.8963398873343948,-0.8963398873343948,-1.0,-1.0
726,2020-11-01,Majadillas,13.0,Eutrophic,4.530933856964111,0.4881890118122101,0.4881890118122101,0.0,0.0,5.16,-0.12191204322400946,-0.9053897263929825,-0.9053897263929825,-1.0,-1.0
727,2020-11-01,Majadillas,14.0,Eutrophic,4.530933856964111,0.5812260508537292,0.5812260508537292,0.0,0.0,5.16,-0.12191204322400946,-0.8873592924702075,-0.8873592924702075,-1.0,-1.0
728,2020-11-01,Majadillas,15.0,Eutrophic,4.530933856964111,0.5359451770782471,0.5359451770782471,0.0,0.0,5.16,-0.12191204322400946,-0.8961346556049908,-0.8961346556049908,-1.0,-1.0
729,2020-11-01,Majadillas,16.0,Eutrophic,4.565252304077148,0.6165850162506104,0.6165850162506104,0.0,0.0,5.16,-0.11526118138039762,-0.8805067797963934,-0.8805067797963934,-1.0,-1.0
730,2020-11-01,Majadillas,17.0,Eutrophic,4.565252304077148,0.5485060811042786,0.5485060811042786,0.0,0.0,5.16,-0.11526118138039762,-0.8937003718790157,-0.8937003718790157,-1.0,-1.0
731,2020-11-01,Majadillas,18.0,Eutrophic,4.565252304077148,0.6023580431938171,0.6023580431938171,0.0,0.0,5.16,-0.11526118138039762,-0.8832639451174773,-0.8832639451174773,-1.0,-1.0
732,2020-11-01,Majadillas,19.0,Eutrophic,4.565252304077148,0.5407487154006958,0.5407487154006958,0.0,0.0,5.16,-0.11526118138039762,-0.8952037373254466,-0.8952037373254466,-1.0,-1.0
733,2020-11-01,Majadillas,20.0,Eutrophic,4.565252304077148,0.5843870043754578,0.5843870043754578,0.0,0.0,5.16,-0.11526118138039762,-0.8867467045783997,-0.8867467045783997,-1.0,-1.0
738,2020-11-01,Navas del Madronno,1.0,Hypertrophic,29.482284545898438,29.482284545898438,,29.482284545898438,,31.19,-0.05475201840659069,,-0.05475201840659069,-0.05475201840659069,
739,2020-11-01,Navas del Madronno,2.0,Hypertrophic,40.29582214355469,34.17527389526367,34.17527389526367,29.482284545898438,29.482284545898438,31.19,0.291946846539105,0.09571253271124304,0.09571253271124304,-0.05475201840659069,-0.05475201840659069
740,2020-11-01,Navas del Madronno,3.0,Hypertrophic,40.29582214355469,27.540008544921875,30.270769119262695,17.825891494750977,21.582210540771484,31.19,0.291946846539105,-0.029471974374392623,-0.11702441343629773,-0.42847414252161026,-0.3080407008409271
741,2020-11-01,Navas del Madronno,4.0,Hypertrophic,46.46365737915039,26.91513442993164,30.752422332763672,0.022779222577810287,17.825891494750977,31.19,0.48969725486214777,-0.014029421841498217,-0.13705885123656172,-0.9992696626297592,-0.42847414252161026
742,2020-11-01,Navas del Madronno,5.0,Hypertrophic,46.46365737915039,25.56890869140625,29.52092933654785,0.022779222577810287,17.825891494750977,31.19,0.48969725486214777,-0.05351300620237735,-0.1802209460914957,-0.9992696626297592,-0.42847414252161026
743,2020-11-01,Navas del Madronno,6.0,Hypertrophic,46.46365737915039,22.441511154174805,29.657228469848633,0.0,7.460937023162842,31.19,0.48969725486214777,-0.049143043608572246,-0.2804901842201089,-1.0,-0.7607907334670458
744,2020-11-01,Navas del Madronno,7.0,Hypertrophic,46.46365737915039,21.887359619140625,27.1248836517334,0.0,8.0658597946167,31.19,0.48969725486214777,-0.13033396435609498,-0.2982571459076427,-1.0,-0.7413959668285764
745,2020-11-01,Navas del Madronno,8.0,Hypertrophic,50.32402801513672,19.927316665649414,27.118162155151367,0.0,6.816721439361572,31.19,0.6134667526494619,-0.13054946600989528,-0.3610991771192878,-1.0,-0.7814452888951083
746,2020-11-01,Navas del Madronno,9.0,Hypertrophic,50.32402801513672,20.649633407592773,26.122278213500977,0.0,6.816721439361572,31.19,0.6134667526494619,-0.16247905695732684,-0.3379405768646113,-1.0,-0.7814452888951083
747,2020-11-01,Navas del Madronno,10.0,Hypertrophic,50.32402801513672,17.58881187438965,25.840652465820312,0.0,6.816721439361572,31.19,0.6134667526494619,-0.1715084172548794,-0.4360752845658978,-1.0,-0.7814452888951083
748,2020-11-01,Navas del Madronno,11.0,Hypertrophic,52.71086883544922,18.47391700744629,25.096935272216797,0.0,5.661184310913086,31.19,0.6899925885043032,-0.19535314933578724,-0.40769743483660503,-1.0,-0.8184936097815618
749,2020-11-01,Navas del Madronno,12.0,Hypertrophic,52.71086883544922,16.792804718017578,25.435428619384766,0.0,5.661184310913086,31.19,0.6899925885043032,-0.18450052518804858,-0.46159651433095295,-1.0,-0.8184936097815618
750,2020-11-01,Navas del Madronno,13.0,Hypertrophic,52.71086883544922,17.673839569091797,24.87567138671875,0.0,3.998048782348633,31.19,0.6899925885043032,-0.20244721427641074,-0.43334916418429636,-1.0,-0.8718163263113615
751,2020-11-01,Navas del Madronno,14.0,Hypertrophic,52.71086883544922,15.696362495422363,24.596155166625977,0.0,1.098271369934082,31.19,0.6899925885043032,-0.21140893983244707,-0.49675016045455717,-1.0,-0.9647877085625495
752,2020-11-01,Navas del Madronno,15.0,Hypertrophic,52.71086883544922,16.531293869018555,24.29068946838379,0.0,3.998048782348633,31.19,0.6899925885043032,-0.22120264609221585,-0.46998095963390335,-1.0,-0.8718163263113615
753,2020-11-01,Navas del Madronno,16.0,Hypertrophic,52.71086883544922,14.710291862487793,23.979684829711914,0.0,0.36973559856414795,31.19,0.6899925885043032,-0.23117393941289152,-0.5283651214335431,-1.0,-0.9881457005910822
754,2020-11-01,Navas del Madronno,17.0,Hypertrophic,52.71086883544922,15.827048301696777,24.57431411743164,0.0,3.998048782348633,31.19,0.6899925885043032,-0.21210919790215968,-0.49256016987185713,-1.0,-0.8718163263113615
755,2020-11-01,Navas del Madronno,18.0,Hypertrophic,52.71086883544922,14.117386817932129,14.117386817932129,0.0,0.0,31.19,0.6899925885043032,-0.5473745810217336,-0.5473745810217336,-1.0,-1.0
756,2020-11-01,Navas del Madronno,19.0,Hypertrophic,52.71086883544922,15.236729621887207,24.77015495300293,0.0,0.7029303312301636,31.19,0.6899925885043032,-0.20583023555617413,-0.5114867065762357,-1.0,-0.9774629582805334
757,2020-11-01,Navas del Madronno,20.0,Hypertrophic,52.71086883544922,13.751148223876953,13.751148223876953,0.0,0.0,31.19,0.6899925885043032,-0.5591167610170903,-0.5591167610170903,-1.0,-1.0
759,2020-11-01,Nogales,1.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
760,2020-11-01,Nogales,2.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
761,2020-11-01,Nogales,3.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
762,2020-11-01,Nogales,4.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
763,2020-11-01,Nogales,5.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
764,2020-11-01,Nogales,6.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
765,2020-11-01,Nogales,7.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
766,2020-11-01,Nogales,8.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
767,2020-11-01,Nogales,9.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
768,2020-11-01,Nogales,10.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
769,2020-11-01,Nogales,11.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
770,2020-11-01,Nogales,12.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
771,2020-11-01,Nogales,13.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
772,2020-11-01,Nogales,14.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
773,2020-11-01,Nogales,15.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
774,2020-11-01,Nogales,16.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
775,2020-11-01,Nogales,17.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
776,2020-11-01,Nogales,18.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
777,2020-11-01,Nogales,19.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
778,2020-11-01,Nogales,20.0,Hypertrophic,0.0,0.0,,0.0,,37.27,-1.0,,-1.0,-1.0,
780,2020-11-01,Palomero,1.0,Eutrophic,3.428905725479126,3.428905725479126,,3.428905725479126,,2.35,0.4591088193528195,,0.4591088193528195,0.4591088193528195,
781,2020-11-01,Palomero,2.0,Eutrophic,3.998667001724243,3.680669069290161,3.764590263366699,3.428905725479126,3.6003804206848145,2.35,0.7015604262656353,0.6019533035602975,0.5662421571447493,0.4591088193528195,0.5320767747594954
782,2020-11-01,Palomero,3.0,Eutrophic,3.998667001724243,3.002798557281494,3.5804035663604736,1.6616750955581665,3.363567590713501,2.35,0.7015604262656353,0.5235759856853078,0.27778662011978467,-0.2929042146560994,0.4313053577504259
783,2020-11-01,Palomero,4.0,Eutrophic,3.998667001724243,2.829533815383911,3.2969367504119873,1.6149396896362305,2.2810781002044678,2.35,0.7015604262656353,0.402951808685952,0.2040569427165579,-0.31279162143139133,-0.029328467998098857
784,2020-11-01,Palomero,5.0,Eutrophic,3.998667001724243,2.2297632694244385,2.908704996109009,0.0026287578511983156,1.6149396896362305,2.35,0.7015604262656353,0.2377468068548973,-0.05116456620236664,-0.998881379637788,-0.31279162143139133
785,2020-11-01,Palomero,6.0,Eutrophic,3.998667001724243,2.3729231357574463,2.9285542964935303,0.0026287578511983156,1.4780409336090088,2.35,0.7015604262656353,0.24619331765682134,0.009754525854232426,-0.998881379637788,-0.37104641123020904
786,2020-11-01,Palomero,7.0,Eutrophic,3.998667001724243,1.916497826576233,2.90162992477417,0.0008685428183525801,1.4780409336090088,2.35,0.7015604262656353,0.23473613820177439,-0.1844690099675605,-0.9996304073113393,-0.37104641123020904
787,2020-11-01,Palomero,8.0,Eutrophic,4.160989284515381,2.0775890350341797,2.9312751293182373,0.000333017815137282,0.6077194809913635,2.35,0.7706337380916514,0.24735111885882433,-0.11591955955992357,-0.9998582902914309,-0.74139596553559
788,2020-11-01,Palomero,9.0,Eutrophic,4.160989284515381,1.8173161745071411,2.8217477798461914,0.0,0.26289626955986023,2.35,0.7706337380916514,0.20074373610476226,-0.2266739682948336,-1.0,-0.8881292469958042
789,2020-11-01,Palomero,10.0,Eutrophic,4.160989284515381,1.6758242845535278,2.6532652378082275,0.0,0.1883343756198883,2.35,0.7706337380916514,0.12904903736520318,-0.2868832831687116,-1.0,-0.9198577125021752
790,2020-11-01,Palomero,11.0,Eutrophic,4.160989284515381,1.482447624206543,1.482447624206543,0.0,0.0,2.35,0.7706337380916514,-0.36917122374189665,-0.36917122374189665,-1.0,-1.0
791,2020-11-01,Palomero,12.0,Eutrophic,4.160989284515381,1.4074393510818481,1.4074393510818481,0.0,0.0,2.35,0.7706337380916514,-0.40108963783751145,-0.40108963783751145,-1.0,-1.0
792,2020-11-01,Palomero,13.0,Eutrophic,4.160989284515381,1.2818639278411865,1.2818639278411865,0.0,0.0,2.35,0.7706337380916514,-0.45452598815268663,-0.45452598815268663,-1.0,-1.0
793,2020-11-01,Palomero,14.0,Eutrophic,4.160989284515381,1.1823406219482422,1.1823406219482422,0.0,0.0,2.35,0.7706337380916514,-0.4968763310858544,-0.4968763310858544,-1.0,-1.0
794,2020-11-01,Palomero,15.0,Eutrophic,4.160989284515381,1.1126950979232788,1.1126950979232788,0.0,0.0,2.35,0.7706337380916514,-0.5265127242879665,-0.5265127242879665,-1.0,-1.0
795,2020-11-01,Palomero,16.0,Eutrophic,4.160989284515381,1.0115323066711426,1.0115323066711426,0.0,0.0,2.35,0.7706337380916514,-0.5695607205654712,-0.5695607205654712,-1.0,-1.0
796,2020-11-01,Palomero,17.0,Eutrophic,4.160989284515381,0.9735367298126221,0.9735367298126221,0.0,0.0,2.35,0.7706337380916514,-0.5857290511435651,-0.5857290511435651,-1.0,-1.0
797,2020-11-01,Palomero,18.0,Eutrophic,4.160989284515381,0.9133266806602478,0.9133266806602478,0.0,0.0,2.35,0.7706337380916514,-0.6113503486552138,-0.6113503486552138,-1.0,-1.0
798,2020-11-01,Palomero,19.0,Eutrophic,4.160989284515381,0.8320524096488953,0.8320524096488953,0.0,0.0,2.35,0.7706337380916514,-0.6459351448302574,-0.6459351448302574,-1.0,-1.0
799,2020-11-01,Palomero,20.0,Eutrophic,4.160989284515381,0.7754808664321899,0.7754808664321899,0.0,0.0,2.35,0.7706337380916514,-0.670008141943749,-0.670008141943749,-1.0,-1.0
801,2020-11-01,Pretura del Molino,1.0,Mesotrophic,1.5189225673675537,1.5189225673675537,,1.5189225673675537,,5.58,-0.7277916545936284,,-0.7277916545936284,-0.7277916545936284,
802,2020-11-01,Pretura del Molino,2.0,Mesotrophic,2.5082383155822754,2.0829923152923584,2.2710154056549072,1.5189225673675537,2.086698532104492,5.58,-0.5504949255228897,-0.593007991818117,-0.6267038861483228,-0.7277916545936284,-0.6260396895870086
803,2020-11-01,Pretura del Molino,3.0,Mesotrophic,2.5082383155822754,1.6550716161727905,1.8748092651367188,0.7555971145629883,1.2487201690673828,5.58,-0.5504949255228897,-0.6640126764987959,-0.7033921834815787,-0.8645883307234788,-0.7762150234646268
804,2020-11-01,Pretura del Molino,4.0,Mesotrophic,5.770199298858643,1.8494704961776733,2.461411476135254,0.0,0.7555971145629883,5.58,0.03408589585280332,-0.5588868322338255,-0.6685536745201303,-1.0,-0.8645883307234788
805,2020-11-01,Pretura del Molino,5.0,Mesotrophic,5.770199298858643,1.37074875831604,1.37074875831604,0.0,0.0,5.58,0.03408589585280332,-0.7543461006602079,-0.7543461006602079,-1.0,-1.0
806,2020-11-01,Pretura del Molino,6.0,Mesotrophic,5.770199298858643,0.9533007144927979,0.9533007144927979,0.0,0.0,5.58,0.03408589585280332,-0.8291575780478857,-0.8291575780478857,-1.0,-1.0
807,2020-11-01,Pretura del Molino,7.0,Mesotrophic,5.770199298858643,0.806946337223053,0.806946337223053,0.0,0.0,5.58,0.03408589585280332,-0.8553859610711375,-0.8553859610711375,-1.0,-1.0
808,2020-11-01,Pretura del Molino,8.0,Mesotrophic,5.770199298858643,0.6183941960334778,0.6183941960334778,0.0,0.0,5.58,0.03408589585280332,-0.889176667377513,-0.889176667377513,-1.0,-1.0
809,2020-11-01,Pretura del Molino,9.0,Mesotrophic,5.770199298858643,0.5741366147994995,0.5741366147994995,0.0,0.0,5.58,0.03408589585280332,-0.8971081335484767,-0.8971081335484767,-1.0,-1.0
810,2020-11-01,Pretura del Molino,10.0,Mesotrophic,5.770199298858643,0.46555325388908386,0.46555325388908386,0.0,0.0,5.58,0.03408589585280332,-0.9165675172241785,-0.9165675172241785,-1.0,-1.0
811,2020-11-01,Pretura del Molino,11.0,Mesotrophic,5.824299335479736,0.4955849051475525,0.4955849051475525,0.0,0.0,5.58,0.04378124291751546,-0.9111855008696143,-0.9111855008696143,-1.0,-1.0
812,2020-11-01,Pretura del Molino,12.0,Mesotrophic,5.824299335479736,0.42339974641799927,0.42339974641799927,0.0,0.0,5.58,0.04378124291751546,-0.9241219092440861,-0.9241219092440861,-1.0,-1.0
813,2020-11-01,Pretura del Molino,13.0,Mesotrophic,5.824299335479736,0.41614165902137756,0.41614165902137756,0.0,0.0,5.58,0.04378124291751546,-0.9254226417524413,-0.9254226417524413,-1.0,-1.0
814,2020-11-01,Pretura del Molino,14.0,Mesotrophic,5.824299335479736,0.3590936064720154,0.3590936064720154,0.0,0.0,5.58,0.04378124291751546,-0.9356463070838682,-0.9356463070838682,-1.0,-1.0
815,2020-11-01,Pretura del Molino,15.0,Mesotrophic,5.824299335479736,0.35954317450523376,0.35954317450523376,0.0,0.0,5.58,0.04378124291751546,-0.9355657393359796,-0.9355657393359796,-1.0,-1.0
816,2020-11-01,Pretura del Molino,16.0,Mesotrophic,5.824299335479736,0.31657034158706665,0.31657034158706665,0.0,0.0,5.58,0.04378124291751546,-0.9432669638732856,-0.9432669638732856,-1.0,-1.0
817,2020-11-01,Pretura del Molino,17.0,Mesotrophic,5.824299335479736,0.3200913369655609,0.3200913369655609,0.0,0.0,5.58,0.04378124291751546,-0.942635961117283,-0.942635961117283,-1.0,-1.0
818,2020-11-01,Pretura del Molino,18.0,Mesotrophic,5.824299335479736,0.285833477973938,0.285833477973938,0.0,0.0,5.58,0.04378124291751546,-0.948775362370262,-0.948775362370262,-1.0,-1.0
819,2020-11-01,Pretura del Molino,19.0,Mesotrophic,5.824299335479736,0.28892040252685547,0.28892040252685547,0.0,0.0,5.58,0.04378124291751546,-0.9482221500847929,-0.9482221500847929,-1.0,-1.0
820,2020-11-01,Pretura del Molino,20.0,Mesotrophic,5.824299335479736,0.260926753282547,0.260926753282547,0.0,0.0,5.58,0.04378124291751546,-0.9532389331034862,-0.9532389331034862,-1.0,-1.0
825,2020-11-01,Santa Lucia,1.0,Eutrophic,0.33305230736732483,0.33305230736732483,,0.33305230736732483,,4.22,-0.9210776522826244,,-0.9210776522826244,-0.9210776522826244,
826,2020-11-01,Santa Lucia,2.0,Eutrophic,0.7821442484855652,0.35945194959640503,0.4563504159450531,0.06875652819871902,0.2538547217845917,4.22,-0.8146577610223779,-0.8918600910082812,-0.9148218128918472,-0.9837069838391661,-0.9398448526576797
827,2020-11-01,Santa Lucia,3.0,Eutrophic,0.7821442484855652,0.26084867119789124,0.26084867119789124,0.05634533241391182,0.05634533241391182,4.22,-0.8146577610223779,-0.9381875186734855,-0.9381875186734855,-0.9866480254943337,-0.9866480254943337
828,2020-11-01,Santa Lucia,4.0,Eutrophic,5.462961196899414,0.5573641657829285,0.5573641657829285,0.05634533241391182,0.05634533241391182,4.22,0.2945405679856432,-0.8679231834637611,-0.8679231834637611,-0.9866480254943337,-0.9866480254943337
829,2020-11-01,Santa Lucia,5.0,Eutrophic,5.462961196899414,0.4123780429363251,0.4123780429363251,0.055055368691682816,0.055055368691682816,4.22,0.2945405679856432,-0.9022800846122453,-0.9022800846122453,-0.986953704101497,-0.986953704101497
830,2020-11-01,Santa Lucia,6.0,Eutrophic,7.882704257965088,0.9098260402679443,0.9098260402679443,0.041243452578783035,0.041243452578783035,4.22,0.8679393976220589,-0.7844014122587809,-0.7844014122587809,-0.9902266700050277,-0.9902266700050277
831,2020-11-01,Santa Lucia,7.0,Eutrophic,7.882704257965088,0.7339749932289124,0.7339749932289124,0.041243452578783035,0.041243452578783035,4.22,0.8679393976220589,-0.8260722764860398,-0.8260722764860398,-0.9902266700050277,-0.9902266700050277
832,2020-11-01,Santa Lucia,8.0,Eutrophic,7.882704257965088,0.8725804686546326,0.8725804686546326,0.006298725958913565,0.006298725958913565,4.22,0.8679393976220589,-0.7932273770960586,-0.7932273770960586,-0.99850741091021,-0.99850741091021
833,2020-11-01,Santa Lucia,9.0,Eutrophic,7.882704257965088,0.7211565375328064,0.7211565375328064,0.0019217332592234015,0.0019217332592234015,4.22,0.8679393976220589,-0.8291098252291927,-0.8291098252291927,-0.999544612971748,-0.999544612971748
834,2020-11-01,Santa Lucia,10.0,Eutrophic,7.882704257965088,0.8184519410133362,0.8184519410133362,0.0,0.0,4.22,0.8679393976220589,-0.8060540424139013,-0.8060540424139013,-1.0,-1.0
835,2020-11-01,Santa Lucia,11.0,Eutrophic,7.882704257965088,0.7160865068435669,0.7160865068435669,0.0,0.0,4.22,0.8679393976220589,-0.8303112543024723,-0.8303112543024723,-1.0,-1.0
836,2020-11-01,Santa Lucia,12.0,Eutrophic,7.882704257965088,0.6847765445709229,0.6847765445709229,0.0,0.0,4.22,0.8679393976220589,-0.8377306766419614,-0.8377306766419614,-1.0,-1.0
837,2020-11-01,Santa Lucia,13.0,Eutrophic,7.882704257965088,0.6094737648963928,0.6094737648963928,0.0,0.0,4.22,0.8679393976220589,-0.8555749372283429,-0.8555749372283429,-1.0,-1.0
838,2020-11-01,Santa Lucia,14.0,Eutrophic,7.882704257965088,0.5553743839263916,0.5553743839263916,0.0,0.0,4.22,0.8679393976220589,-0.8683946957520399,-0.8683946957520399,-1.0,-1.0
839,2020-11-01,Santa Lucia,15.0,Eutrophic,7.882704257965088,0.5017929673194885,0.5017929673194885,0.0,0.0,4.22,0.8679393976220589,-0.8810917139053345,-0.8810917139053345,-1.0,-1.0
840,2020-11-01,Santa Lucia,16.0,Eutrophic,7.882704257965088,0.4528697729110718,0.4528697729110718,0.0,0.0,4.22,0.8679393976220589,-0.892684887935765,-0.892684887935765,-1.0,-1.0
841,2020-11-01,Santa Lucia,17.0,Eutrophic,7.882704257965088,0.41572070121765137,0.41572070121765137,0.0,0.0,4.22,0.8679393976220589,-0.9014879854934476,-0.9014879854934476,-1.0,-1.0
842,2020-11-01,Santa Lucia,18.0,Eutrophic,7.882704257965088,0.37097907066345215,0.37097907066345215,0.0,0.0,4.22,0.8679393976220589,-0.9120902676152957,-0.9120902676152957,-1.0,-1.0
843,2020-11-01,Santa Lucia,19.0,Eutrophic,7.882704257965088,0.3482501208782196,0.3482501208782196,0.0,0.0,4.22,0.8679393976220589,-0.9174762746734076,-0.9174762746734076,-1.0,-1.0
844,2020-11-01,Santa Lucia,20.0,Eutrophic,7.882704257965088,0.3143540024757385,0.3143540024757385,0.0,0.0,4.22,0.8679393976220589,-0.9255085302190194,-0.9255085302190194,-1.0,-1.0
851,2021-06-01,Alcuescar,1.0,Hypertrophic,0.03736921399831772,0.03736921399831772,,0.03736921399831772,,26.89,-0.9986102932689358,,-0.9986102932689358,-0.9986102932689358,
852,2021-06-01,Alcuescar,2.0,Hypertrophic,2.648247241973877,1.1220381259918213,1.1220381259918213,0.012556754983961582,0.012556754983961582,26.89,-0.9015155358135412,-0.9582730336187497,-0.9582730336187497,-0.9995330325405741,-0.9995330325405741
853,2021-06-01,Alcuescar,3.0,Hypertrophic,6.511744022369385,2.1411514282226562,3.199535369873047,0.012556754983961582,1.376644492149353,26.89,-0.7578377083536859,-0.8810139319496821,-0.9203736917730511,-0.9995330325405741,-0.9488045930773762
854,2021-06-01,Alcuescar,4.0,Hypertrophic,7.212808132171631,2.6995081901550293,3.591442346572876,0.012556754983961582,0.5286343097686768,26.89,-0.731766153507935,-0.866439481347234,-0.8996092156878011,-0.9995330325405741,-0.9803408586921281
855,2021-06-01,Alcuescar,5.0,Hypertrophic,17.167545318603516,3.2936697006225586,3.2936697006225586,0.012556754983961582,0.012556754983961582,26.89,-0.3615639524505945,-0.8775132130672161,-0.8775132130672161,-0.9995330325405741,-0.9995330325405741
856,2021-06-01,Alcuescar,6.0,Hypertrophic,17.167545318603516,3.1725215911865234,3.1725215911865234,0.0,0.0,26.89,-0.3615639524505945,-0.8820185350990508,-0.8820185350990508,-1.0,-1.0
857,2021-06-01,Alcuescar,7.0,Hypertrophic,17.167545318603516,3.4447832107543945,4.679831504821777,0.0,0.5286343097686768,26.89,-0.3615639524505945,-0.8259638711483162,-0.871893521355359,-1.0,-0.9803408586921281
858,2021-06-01,Alcuescar,8.0,Hypertrophic,17.167545318603516,3.216034412384033,4.56835412979126,0.0,0.08789725601673126,26.89,-0.3615639524505945,-0.8301095526295552,-0.8804003565494968,-1.0,-0.9967312288576894
859,2021-06-01,Alcuescar,9.0,Hypertrophic,17.167545318603516,3.2626564502716064,4.712531566619873,0.0,0.4389845132827759,26.89,-0.3615639524505945,-0.824747803398294,-0.8786665507522645,-1.0,-0.9836748042661667
860,2021-06-01,Alcuescar,10.0,Hypertrophic,17.167545318603516,2.956601142883301,2.956601142883301,0.0,0.0,26.89,-0.3615639524505945,-0.8900483026075381,-0.8900483026075381,-1.0,-1.0
861,2021-06-01,Alcuescar,11.0,Hypertrophic,17.167545318603516,3.121950626373291,3.121950626373291,0.0,0.0,26.89,-0.3615639524505945,-0.8838991957466236,-0.8838991957466236,-1.0,-1.0
